city,year,electoral_district,mention_count
Savonlinna,2008,Pohjois-Karjalan läänin vaalipiiri,1
Savonlinna,2007,Uudenmaan läänin vaalipiiri,1
Savonlinna,2005,Mikkelin vaalipiiri,6
Savonlinna,2006,Mikkelin vaalipiiri,16
Savonlinna,2009,Pohjois-Karjalan läänin vaalipiiri,1
Savonlinna,2009,Uudenmaan läänin vaalipiiri,1
Savonlinna,2011,Mikkelin vaalipiiri,5
Savonlinna,2013,Vaasan vaalipiiri,1
Savonlinna,2008,Uudenmaan läänin vaalipiiri,1
Savonlinna,2005,Vaasan läänin vaalipiiri,1
Savonlinna,2009,Kuopion vaalipiiri,1
Savonlinna,2013,Kuopion vaalipiiri,2
Savonlinna,2013,Pohjois-Savon vaalipiiri,3
Savonlinna,2010,Oulun vaalipiiri,2
Savonlinna,2004,Uudenmaan vaalipiiri,1
Savonlinna,2007,Oulun vaalipiiri,3
Savonlinna,2009,Kymen vaalipiiri,2
Savonlinna,2012,Oulun vaalipiiri,4
Savonlinna,2008,Pohjois-Savon vaalipiiri,2
Savonlinna,2005,Pohjois-Savon vaalipiiri,1
Savonlinna,2011,Keski-Suomen vaalipiiri,1
Savonlinna,2013,Mikkelin vaalipiiri,4
Savonlinna,2010,Pohjois-Karjalan läänin vaalipiiri,2
Savonlinna,2013,Pirkanmaan vaalipiiri,1
Savonlinna,2009,Keski-Suomen vaalipiiri,3
Savonlinna,2007,Oulun läänin vaalipiiri,1
Savonlinna,2007,Kuopion vaalipiiri,3
Savonlinna,2004,Mikkelin vaalipiiri,4
Savonlinna,2010,Kuopion vaalipiiri,1
Savonlinna,2012,Kuopion vaalipiiri,3
Savonlinna,2006,Helsingin vaalipiiri,2
Savonlinna,2013,Uudenmaan läänin vaalipiiri,1
Savonlinna,2009,Kymen läänin vaalipiiri,2
Savonlinna,2013,Keski-Suomen vaalipiiri,3
Savonlinna,2011,Kuopion vaalipiiri,3
Savonlinna,2007,Mikkelin vaalipiiri,4
Savonlinna,2007,Hämeen läänin eteläinen vaalipiiri,1
Savonlinna,2005,Uudenmaan vaalipiiri,1
Savonlinna,2010,Hämeen vaalipiiri,1
Savonlinna,2006,Uudenmaan vaalipiiri,1
Savonlinna,2011,Hämeen läänin eteläinen vaalipiiri,1
Savonlinna,2004,Hämeen läänin pohjoinen vaalipiiri,1
Savonlinna,2012,Satakunnan vaalipiiri,1
Savonlinna,2008,Kymen vaalipiiri,1
Savonlinna,2005,Kymen läänin vaalipiiri,2
Savonlinna,2010,Kymen läänin vaalipiiri,3
Savonlinna,2012,Keski-Suomen vaalipiiri,1
Savonlinna,2005,Keski-Suomen vaalipiiri,1
Savonlinna,2004,Helsingin kaupungin vaalipiiri,2
Savonlinna,2007,Helsingin vaalipiiri,3
Savonlinna,2007,Keski-Suomen vaalipiiri,2
Savonlinna,2012,Kymen vaalipiiri,1
Savonlinna,2007,Uudenmaan vaalipiiri,1
Savonlinna,2013,Hämeen vaalipiiri,1
Savonlinna,2010,Pohjois-Karjalan vaalipiiri,1
Savonlinna,2010,Vaasan läänin vaalipiiri,1
Savonlinna,2007,Pohjois-Savon vaalipiiri,1
Savonlinna,2012,Pohjois-Savon vaalipiiri,2
Savonlinna,2006,Keski-Suomen vaalipiiri,3
Savonlinna,2012,Helsingin vaalipiiri,1
Savonlinna,2013,Pohjois-Karjalan vaalipiiri,1
Savonlinna,2011,Pohjois-Karjalan läänin vaalipiiri,1
Savonlinna,2012,Oulun läänin vaalipiiri,1
Savonlinna,2011,Etelä-Savon vaalipiiri,2
Savonlinna,2008,Oulun läänin vaalipiiri,1
Savonlinna,2004,Keski-Suomen vaalipiiri,1
Kangasala,2009,Pirkanmaan vaalipiiri,1
Kangasala,2011,Pirkanmaan vaalipiiri,2
Kangasala,2009,Keski-Suomen vaalipiiri,1
Kangasala,2007,Keski-Suomen vaalipiiri,1
Kangasala,2013,Pirkanmaan vaalipiiri,1
Kangasala,2006,Lapin vaalipiiri,1
Kangasala,2005,Pirkanmaan vaalipiiri,2
Kangasala,2008,Keski-Suomen vaalipiiri,1
Kangasala,2006,Keski-Suomen vaalipiiri,1
Kangasala,2012,Pirkanmaan vaalipiiri,1
Kangasala,2010,Hämeen läänin pohjoinen vaalipiiri,1
Kangasala,2006,Pirkanmaan vaalipiiri,1
Kangasala,2005,Uudenmaan vaalipiiri,1
Kangasala,2008,Pirkanmaan vaalipiiri,1
Riihimäki,2013,Vaasan vaalipiiri,2
Riihimäki,2009,Hämeen vaalipiiri,2
Riihimäki,2012,Hämeen vaalipiiri,13
Riihimäki,2005,Hämeen läänin eteläinen vaalipiiri,2
Riihimäki,2006,Hämeen vaalipiiri,4
Riihimäki,2013,Hämeen vaalipiiri,9
Riihimäki,2005,Kymen läänin vaalipiiri,3
Riihimäki,2012,Vaasan vaalipiiri,1
Riihimäki,2010,Hämeen vaalipiiri,4
Riihimäki,2011,Uudenmaan vaalipiiri,4
Riihimäki,2009,Satakunnan vaalipiiri,1
Riihimäki,2006,Hämeen läänin eteläinen vaalipiiri,1
Riihimäki,2008,Kymen vaalipiiri,1
Riihimäki,2012,Keski-Suomen vaalipiiri,1
Riihimäki,2008,Uudenmaan vaalipiiri,6
Riihimäki,2008,Hämeen vaalipiiri,8
Riihimäki,2012,Varsinais-Suomen vaalipiiri,1
Riihimäki,2005,Hämeen vaalipiiri,3
Riihimäki,2011,Hämeen vaalipiiri,1
Riihimäki,2006,Keski-Suomen vaalipiiri,1
Riihimäki,2006,Mikkelin vaalipiiri,1
Riihimäki,2012,Uudenmaan vaalipiiri,5
Riihimäki,2005,Oulun vaalipiiri,1
Riihimäki,2005,Keski-Suomen vaalipiiri,3
Riihimäki,2012,Helsingin vaalipiiri,1
Riihimäki,2006,Oulun vaalipiiri,1
Riihimäki,2012,Pohjois-Savon vaalipiiri,1
Riihimäki,2007,Uudenmaan vaalipiiri,3
Riihimäki,2009,Helsingin vaalipiiri,1
Riihimäki,2012,Oulun vaalipiiri,2
Riihimäki,2013,Uudenmaan vaalipiiri,3
Riihimäki,2009,Uudenmaan vaalipiiri,1
Riihimäki,2005,Helsingin kaupungin vaalipiiri,1
Riihimäki,2011,Oulun läänin vaalipiiri,1
Riihimäki,2008,Helsingin kaupungin vaalipiiri,1
Riihimäki,2012,Pirkanmaan vaalipiiri,1
Riihimäki,2006,Kuopion vaalipiiri,1
Riihimäki,2005,Oulun läänin vaalipiiri,1
Riihimäki,2007,Hämeen vaalipiiri,2
Riihimäki,2010,Pohjois-Karjalan läänin vaalipiiri,1
Riihimäki,2010,Uudenmaan läänin vaalipiiri,1
Riihimäki,2008,Hämeen läänin eteläinen vaalipiiri,1
Riihimäki,2005,Hämeen läänin pohjoinen vaalipiiri,1
Raasepori,2009,Uudenmaan läänin vaalipiiri,1
Raasepori,2012,Uudenmaan vaalipiiri,4
Raasepori,2011,Helsingin vaalipiiri,2
Raasepori,2012,Uudenmaan läänin vaalipiiri,1
Raasepori,2013,Uudenmaan vaalipiiri,3
Raasepori,2013,Helsingin vaalipiiri,2
Raasepori,2013,Uudenmaan läänin vaalipiiri,1
Raasepori,2009,Vaasan vaalipiiri,1
Raasepori,2009,Satakunnan vaalipiiri,1
Raasepori,2010,Varsinais-Suomen vaalipiiri,1
Raasepori,2011,Varsinais-Suomen vaalipiiri,1
Raasepori,2013,Kymen vaalipiiri,1
Raasepori,2007,Uudenmaan vaalipiiri,1
Imatra,2006,Kymen vaalipiiri,17
Imatra,2004,Kymen vaalipiiri,11
Imatra,2007,Kymen vaalipiiri,3
Imatra,2012,Kymen vaalipiiri,14
Imatra,2012,Oulun vaalipiiri,1
Imatra,2013,Kymen vaalipiiri,17
Imatra,2010,Kymen vaalipiiri,4
Imatra,2008,Kymen vaalipiiri,16
Imatra,2006,Kymen läänin vaalipiiri,6
Imatra,2011,Kymen vaalipiiri,17
Imatra,2013,Keski-Suomen vaalipiiri,2
Imatra,2005,Vaasan vaalipiiri,2
Imatra,2008,Kuopion vaalipiiri,5
Imatra,2012,Hämeen vaalipiiri,3
Imatra,2006,Oulun läänin vaalipiiri,1
Imatra,2012,Uudenmaan vaalipiiri,2
Imatra,2008,Pohjois-Karjalan läänin vaalipiiri,1
Imatra,2005,Keski-Suomen vaalipiiri,2
Imatra,2005,Kymen vaalipiiri,5
Imatra,2010,Helsingin vaalipiiri,2
Imatra,2008,Helsingin vaalipiiri,1
Imatra,2013,Hämeen vaalipiiri,2
Imatra,2004,Hämeen läänin eteläinen vaalipiiri,2
Imatra,2012,Hämeen läänin pohjoinen vaalipiiri,1
Imatra,2010,Pirkanmaan vaalipiiri,1
Imatra,2005,Keski-Suomen läänin vaalipiiri,1
Imatra,2005,Pohjois-Karjalan läänin vaalipiiri,2
Imatra,2005,Kymen läänin vaalipiiri,1
Imatra,2008,Vaasan vaalipiiri,1
Imatra,2012,Keski-Suomen vaalipiiri,1
Imatra,2004,Kuopion vaalipiiri,1
Imatra,2012,Satakunnan vaalipiiri,1
Imatra,2004,Oulun läänin vaalipiiri,1
Imatra,2009,Kymen vaalipiiri,3
Imatra,2007,Kuopion vaalipiiri,4
Imatra,2007,Keski-Suomen vaalipiiri,1
Imatra,2008,Oulun läänin vaalipiiri,1
Imatra,2013,Uudenmaan vaalipiiri,3
Imatra,2004,Kymen läänin vaalipiiri,2
Imatra,2009,Etelä-Savon vaalipiiri,1
Imatra,2010,Kymen läänin vaalipiiri,1
Imatra,2012,Etelä-Savon vaalipiiri,1
Imatra,2006,Pohjois-Karjalan läänin vaalipiiri,1
Imatra,2013,Vaasan vaalipiiri,1
Imatra,2004,Pohjois-Savon vaalipiiri,1
Imatra,2007,Helsingin kaupungin vaalipiiri,1
Imatra,2011,Varsinais-Suomen vaalipiiri,1
Imatra,2008,Uudenmaan vaalipiiri,1
Imatra,2005,Helsingin vaalipiiri,1
Imatra,2008,Kymen läänin vaalipiiri,2
Imatra,2007,Kymen läänin vaalipiiri,3
Imatra,2004,Lapin vaalipiiri,5
Imatra,2006,Kuopion vaalipiiri,1
Imatra,2013,Satakunnan vaalipiiri,1
Imatra,2005,Helsingin kaupungin vaalipiiri,1
Imatra,2009,Uudenmaan vaalipiiri,1
Imatra,2008,Pohjois-Karjalan vaalipiiri,1
Imatra,2009,Kuopion vaalipiiri,2
Imatra,2005,Pirkanmaan vaalipiiri,1
Imatra,2012,Pirkanmaan vaalipiiri,2
Imatra,2007,Pohjois-Karjalan läänin vaalipiiri,1
Imatra,2004,Vaasan läänin vaalipiiri,1
Imatra,2005,Hämeen läänin pohjoinen vaalipiiri,2
Imatra,2006,Helsingin kaupungin vaalipiiri,1
Imatra,2008,Oulun vaalipiiri,1
Imatra,2012,Mikkelin vaalipiiri,1
Imatra,2010,Pohjois-Karjalan läänin vaalipiiri,1
Imatra,2006,Uudenmaan vaalipiiri,1
Imatra,2005,Turun läänin pohjoinen vaalipiiri,1
Imatra,2007,Etelä-Savon vaalipiiri,1
Raisio,2005,Pohjois-Karjalan vaalipiiri,1
Raisio,2008,Oulun läänin vaalipiiri,1
Raisio,2011,Varsinais-Suomen vaalipiiri,2
Raisio,2008,Kymen vaalipiiri,1
Raisio,2007,Varsinais-Suomen vaalipiiri,2
Raisio,2004,Uudenmaan vaalipiiri,1
Raisio,2009,Uudenmaan vaalipiiri,2
Raisio,2010,Hämeen läänin eteläinen vaalipiiri,1
Raisio,2013,Varsinais-Suomen vaalipiiri,3
Raisio,2008,Kymen läänin vaalipiiri,2
Raisio,2005,Uudenmaan vaalipiiri,1
Raisio,2012,Varsinais-Suomen vaalipiiri,7
Raisio,2008,Varsinais-Suomen vaalipiiri,3
Raisio,2007,Hämeen läänin pohjoinen vaalipiiri,1
Raisio,2007,Turun läänin eteläinen vaalipiiri,1
Raisio,2005,Varsinais-Suomen vaalipiiri,1
Raisio,2010,Oulun läänin vaalipiiri,1
Raisio,2007,Kuopion vaalipiiri,1
Raisio,2008,Turun läänin eteläinen vaalipiiri,1
Raisio,2009,Pirkanmaan vaalipiiri,1
Raisio,2012,Vaasan läänin vaalipiiri,1
Raisio,2008,Pirkanmaan vaalipiiri,1
Raisio,2006,Turun läänin eteläinen vaalipiiri,2
Raisio,2012,Keski-Suomen vaalipiiri,1
Raisio,2007,Pirkanmaan vaalipiiri,2
Raisio,2010,Pohjois-Savon vaalipiiri,1
Raisio,2007,Uudenmaan vaalipiiri,1
Raisio,2008,Pohjois-Karjalan läänin vaalipiiri,1
Raisio,2008,Pohjois-Savon vaalipiiri,1
Raisio,2009,Turun läänin eteläinen vaalipiiri,1
Raisio,2008,Helsingin vaalipiiri,1
Raisio,2013,Vaasan läänin vaalipiiri,1
Raahe,2013,Uudenmaan vaalipiiri,2
Raahe,2007,Oulun vaalipiiri,10
Raahe,2004,Lapin vaalipiiri,1
Raahe,2008,Kymen vaalipiiri,1
Raahe,2004,Uudenmaan vaalipiiri,1
Raahe,2006,Oulun vaalipiiri,4
Raahe,2007,Pohjois-Savon vaalipiiri,1
Raahe,2009,Oulun läänin vaalipiiri,1
Raahe,2013,Kymen vaalipiiri,4
Raahe,2004,Pirkanmaan vaalipiiri,3
Raahe,2004,Oulun vaalipiiri,13
Raahe,2013,Oulun vaalipiiri,4
Raahe,2008,Oulun vaalipiiri,3
Raahe,2004,Hämeen läänin pohjoinen vaalipiiri,1
Raahe,2004,Kymen läänin vaalipiiri,1
Raahe,2009,Oulun vaalipiiri,4
Raahe,2006,Oulun läänin vaalipiiri,1
Raahe,2007,Varsinais-Suomen vaalipiiri,1
Raahe,2005,Oulun vaalipiiri,4
Raahe,2010,Oulun vaalipiiri,3
Raahe,2013,Lapin vaalipiiri,1
Raahe,2006,Keski-Suomen vaalipiiri,1
Raahe,2013,Helsingin vaalipiiri,4
Raahe,2004,Oulun läänin vaalipiiri,3
Raahe,2004,Varsinais-Suomen vaalipiiri,2
Raahe,2007,Oulun läänin vaalipiiri,3
Raahe,2005,Keski-Suomen vaalipiiri,1
Raahe,2007,Lapin vaalipiiri,2
Raahe,2010,Keski-Suomen vaalipiiri,1
Raahe,2011,Vaasan vaalipiiri,1
Raahe,2012,Keski-Suomen vaalipiiri,1
Raahe,2004,Pohjois-Savon vaalipiiri,1
Raahe,2006,Vaasan vaalipiiri,1
Raahe,2013,Keski-Suomen vaalipiiri,1
Raahe,2004,Turun läänin eteläinen vaalipiiri,2
Raahe,2012,Lapin vaalipiiri,1
Raahe,2004,Helsingin vaalipiiri,1
Raahe,2013,Keski-Suomen läänin vaalipiiri,4
Raahe,2005,Uudenmaan vaalipiiri,1
Raahe,2007,Hämeen läänin eteläinen vaalipiiri,1
Raahe,2005,Pirkanmaan vaalipiiri,2
Raahe,2005,Vaasan vaalipiiri,1
Raahe,2013,Pirkanmaan vaalipiiri,1
Raahe,2011,Oulun läänin vaalipiiri,1
Raahe,2004,Kymen vaalipiiri,2
Raahe,2008,Uudenmaan läänin vaalipiiri,1
Raahe,2004,Keski-Suomen vaalipiiri,1
Raahe,2011,Lapin vaalipiiri,1
Raahe,2005,Varsinais-Suomen vaalipiiri,1
Raahe,2012,Oulun vaalipiiri,1
Raahe,2012,Varsinais-Suomen vaalipiiri,1
Raahe,2007,Kymen läänin vaalipiiri,1
Sastamala,2010,Vaasan vaalipiiri,2
Sastamala,2011,Vaasan vaalipiiri,1
Sastamala,2012,Uudenmaan vaalipiiri,1
Sastamala,2010,Oulun läänin vaalipiiri,2
Sastamala,2011,Uudenmaan vaalipiiri,1
Sastamala,2010,Pirkanmaan vaalipiiri,8
Sastamala,2013,Vaasan vaalipiiri,1
Sastamala,2013,Pirkanmaan vaalipiiri,12
Sastamala,2011,Pirkanmaan vaalipiiri,3
Sastamala,2013,Helsingin kaupungin vaalipiiri,1
Sastamala,2012,Vaasan vaalipiiri,1
Sastamala,2012,Pirkanmaan vaalipiiri,6
Sastamala,2009,Pirkanmaan vaalipiiri,4
Sastamala,2008,Pirkanmaan vaalipiiri,1
Sastamala,2012,Hämeen vaalipiiri,2
Sastamala,2012,Satakunnan vaalipiiri,1
Sastamala,2013,Oulun vaalipiiri,1
Sastamala,2013,Satakunnan vaalipiiri,1
Sastamala,2010,Satakunnan vaalipiiri,1
Sastamala,2009,Keski-Suomen vaalipiiri,1
Tornio,2010,Lapin vaalipiiri,9
Tornio,2004,Oulun vaalipiiri,2
Tornio,2008,Oulun vaalipiiri,1
Tornio,2013,Lapin vaalipiiri,6
Tornio,2006,Oulun läänin vaalipiiri,1
Tornio,2004,Lapin vaalipiiri,12
Tornio,2010,Keski-Suomen vaalipiiri,2
Tornio,2005,Uudenmaan vaalipiiri,2
Tornio,2011,Lapin vaalipiiri,8
Tornio,2012,Lapin vaalipiiri,3
Tornio,2009,Uudenmaan vaalipiiri,5
Tornio,2007,Uudenmaan vaalipiiri,2
Tornio,2006,Oulun vaalipiiri,2
Tornio,2010,Pohjois-Karjalan vaalipiiri,3
Tornio,2004,Pirkanmaan vaalipiiri,2
Tornio,2004,Uudenmaan vaalipiiri,5
Tornio,2006,Lapin vaalipiiri,6
Tornio,2009,Lapin vaalipiiri,5
Tornio,2007,Kymen läänin vaalipiiri,1
Tornio,2004,Keski-Suomen läänin vaalipiiri,1
Tornio,2004,Uudenmaan läänin vaalipiiri,2
Tornio,2004,Oulun läänin vaalipiiri,3
Tornio,2009,Pirkanmaan vaalipiiri,2
Tornio,2011,Uudenmaan vaalipiiri,1
Tornio,2004,Hämeen läänin pohjoinen vaalipiiri,1
Tornio,2008,Satakunnan vaalipiiri,1
Tornio,2005,Turun läänin eteläinen vaalipiiri,1
Tornio,2008,Kymen vaalipiiri,3
Tornio,2006,Varsinais-Suomen vaalipiiri,1
Tornio,2007,Helsingin vaalipiiri,3
Tornio,2012,Satakunnan vaalipiiri,1
Tornio,2004,Kuopion vaalipiiri,1
Tornio,2007,Oulun vaalipiiri,3
Tornio,2010,Oulun vaalipiiri,4
Tornio,2007,Oulun läänin vaalipiiri,2
Tornio,2008,Lapin vaalipiiri,4
Tornio,2013,Oulun vaalipiiri,1
Tornio,2007,Vaasan vaalipiiri,1
Tornio,2007,Lapin vaalipiiri,4
Tornio,2004,Kymen läänin vaalipiiri,1
Tornio,2009,Oulun vaalipiiri,4
Tornio,2007,Varsinais-Suomen vaalipiiri,3
Tornio,2005,Lapin vaalipiiri,4
Tornio,2006,Turun läänin eteläinen vaalipiiri,1
Tornio,2007,Keski-Suomen vaalipiiri,1
Tornio,2012,Oulun vaalipiiri,2
Tornio,2006,Kymen läänin vaalipiiri,1
Tornio,2011,Keski-Suomen läänin vaalipiiri,1
Tornio,2011,Oulun vaalipiiri,2
Tornio,2004,Vaasan läänin vaalipiiri,1
Tornio,2004,Vaasan vaalipiiri,2
Tornio,2005,Hämeen läänin eteläinen vaalipiiri,1
Tornio,2012,Pohjois-Savon vaalipiiri,1
Tornio,2005,Oulun vaalipiiri,3
Tornio,2008,Oulun läänin vaalipiiri,1
Tornio,2007,Lapin läänin vaalipiiri,1
Tornio,2011,Kymen läänin vaalipiiri,2
Tornio,2006,Uudenmaan vaalipiiri,1
Tornio,2005,Pirkanmaan vaalipiiri,1
Tornio,2013,Kymen vaalipiiri,1
Tornio,2004,Helsingin kaupungin vaalipiiri,1
Tornio,2009,Keski-Suomen läänin vaalipiiri,1
Tornio,2008,Keski-Suomen läänin vaalipiiri,1
Tornio,2006,Helsingin vaalipiiri,1
Iisalmi,2006,Pohjois-Savon vaalipiiri,2
Iisalmi,2007,Mikkelin vaalipiiri,1
Iisalmi,2006,Mikkelin vaalipiiri,1
Iisalmi,2013,Pohjois-Savon vaalipiiri,5
Iisalmi,2009,Kuopion vaalipiiri,1
Iisalmi,2006,Kuopion vaalipiiri,2
Iisalmi,2004,Kuopion vaalipiiri,2
Iisalmi,2009,Pohjois-Savon vaalipiiri,2
Iisalmi,2011,Keski-Suomen läänin vaalipiiri,1
Iisalmi,2007,Satakunnan vaalipiiri,1
Iisalmi,2013,Oulun vaalipiiri,1
Iisalmi,2011,Kuopion vaalipiiri,1
Iisalmi,2012,Kuopion läänin vaalipiiri,2
Iisalmi,2008,Pohjois-Savon vaalipiiri,1
Iisalmi,2012,Oulun vaalipiiri,1
Iisalmi,2010,Keski-Suomen läänin vaalipiiri,1
Iisalmi,2012,Kymen vaalipiiri,1
Iisalmi,2007,Uudenmaan vaalipiiri,1
Iisalmi,2011,Oulun vaalipiiri,1
Iisalmi,2005,Vaasan vaalipiiri,1
Iisalmi,2005,Kuopion vaalipiiri,1
Iisalmi,2006,Uudenmaan vaalipiiri,1
Iisalmi,2011,Keski-Suomen vaalipiiri,2
Iisalmi,2013,Varsinais-Suomen vaalipiiri,1
Iisalmi,2008,Mikkelin vaalipiiri,1
Iisalmi,2010,Pohjois-Karjalan vaalipiiri,1
Iisalmi,2010,Keski-Suomen vaalipiiri,1
Iisalmi,2011,Pohjois-Savon vaalipiiri,1
Iisalmi,2012,Helsingin vaalipiiri,1
Iisalmi,2013,Kymen vaalipiiri,1
Valkeakoski,2008,Uudenmaan vaalipiiri,1
Valkeakoski,2008,Vaasan vaalipiiri,1
Valkeakoski,2009,Pirkanmaan vaalipiiri,5
Valkeakoski,2012,Pirkanmaan vaalipiiri,5
Valkeakoski,2008,Pirkanmaan vaalipiiri,2
Valkeakoski,2010,Hämeen läänin pohjoinen vaalipiiri,1
Valkeakoski,2006,Pirkanmaan vaalipiiri,1
Valkeakoski,2007,Keski-Suomen vaalipiiri,1
Valkeakoski,2009,Hämeen läänin pohjoinen vaalipiiri,2
Valkeakoski,2004,Varsinais-Suomen vaalipiiri,1
Valkeakoski,2013,Pirkanmaan vaalipiiri,6
Valkeakoski,2009,Hämeen vaalipiiri,2
Valkeakoski,2009,Helsingin vaalipiiri,1
Valkeakoski,2005,Pirkanmaan vaalipiiri,4
Valkeakoski,2011,Pirkanmaan vaalipiiri,2
Valkeakoski,2008,Oulun läänin vaalipiiri,1
Valkeakoski,2005,Uudenmaan vaalipiiri,1
Valkeakoski,2008,Hämeen läänin pohjoinen vaalipiiri,1
Kurikka,2010,Vaasan vaalipiiri,8
Kurikka,2009,Vaasan vaalipiiri,2
Kurikka,2011,Uudenmaan vaalipiiri,1
Kurikka,2013,Vaasan vaalipiiri,4
Kurikka,2008,Vaasan vaalipiiri,7
Kurikka,2012,Vaasan vaalipiiri,3
Kurikka,2006,Varsinais-Suomen vaalipiiri,1
Kurikka,2010,Keski-Suomen vaalipiiri,1
Kurikka,2011,Vaasan vaalipiiri,7
Kurikka,2005,Oulun vaalipiiri,1
Kurikka,2010,Vaasan läänin vaalipiiri,1
Kurikka,2011,Kymen vaalipiiri,1
Kurikka,2005,Vaasan vaalipiiri,1
Kurikka,2006,Uudenmaan vaalipiiri,1
Kemi,2013,Lapin vaalipiiri,13
Kemi,2012,Lapin vaalipiiri,7
Kemi,2011,Oulun vaalipiiri,3
Kemi,2007,Keski-Suomen vaalipiiri,12
Kemi,2007,Oulun läänin vaalipiiri,7
Kemi,2007,Helsingin vaalipiiri,4
Kemi,2007,Uudenmaan vaalipiiri,11
Kemi,2011,Hämeen läänin eteläinen vaalipiiri,2
Kemi,2010,Lapin vaalipiiri,21
Kemi,2011,Lapin vaalipiiri,16
Kemi,2007,Kymen vaalipiiri,12
Kemi,2011,Keski-Suomen vaalipiiri,1
Kemi,2007,Kuopion vaalipiiri,3
Kemi,2005,Varsinais-Suomen vaalipiiri,1
Kemi,2008,Oulun läänin vaalipiiri,4
Kemi,2013,Pohjois-Savon vaalipiiri,2
Kemi,2012,Hämeen läänin pohjoinen vaalipiiri,3
Kemi,2009,Lapin vaalipiiri,6
Kemi,2007,Oulun vaalipiiri,6
Kemi,2007,Lapin vaalipiiri,13
Kemi,2007,Pohjois-Savon vaalipiiri,1
Kemi,2006,Oulun vaalipiiri,1
Kemi,2008,Pohjois-Karjalan läänin vaalipiiri,4
Kemi,2008,Oulun vaalipiiri,3
Kemi,2012,Uudenmaan vaalipiiri,2
Kemi,2008,Kymen läänin vaalipiiri,6
Kemi,2010,Pohjois-Karjalan läänin vaalipiiri,2
Kemi,2008,Uudenmaan vaalipiiri,1
Kemi,2005,Lapin vaalipiiri,11
Kemi,2011,Vaasan vaalipiiri,2
Kemi,2008,Lapin vaalipiiri,7
Kemi,2008,Kymen vaalipiiri,2
Kemi,2004,Kymen läänin vaalipiiri,2
Kemi,2007,Hämeen läänin pohjoinen vaalipiiri,4
Kemi,2007,Keski-Suomen läänin vaalipiiri,3
Kemi,2006,Lapin vaalipiiri,8
Kemi,2007,Turun läänin pohjoinen vaalipiiri,2
Kemi,2004,Lapin vaalipiiri,8
Kemi,2007,Etelä-Savon vaalipiiri,1
Kemi,2010,Pirkanmaan vaalipiiri,1
Kemi,2011,Varsinais-Suomen vaalipiiri,5
Kemi,2011,Pohjois-Savon vaalipiiri,1
Kemi,2005,Lapin läänin vaalipiiri,1
Kemi,2011,Kuopion vaalipiiri,2
Kemi,2008,Kuopion vaalipiiri,4
Kemi,2004,Varsinais-Suomen vaalipiiri,1
Kemi,2005,Uudenmaan vaalipiiri,2
Kemi,2007,Pirkanmaan vaalipiiri,2
Kemi,2009,Helsingin vaalipiiri,4
Kemi,2006,Lapin läänin vaalipiiri,1
Kemi,2007,Kymen läänin vaalipiiri,3
Kemi,2007,Lapin läänin vaalipiiri,1
Kemi,2008,Uudenmaan läänin vaalipiiri,1
Kemi,2012,Oulun vaalipiiri,3
Kemi,2008,Keski-Suomen vaalipiiri,4
Kemi,2012,Pohjois-Savon vaalipiiri,1
Kemi,2008,Turun läänin pohjoinen vaalipiiri,1
Kemi,2012,Varsinais-Suomen vaalipiiri,2
Kemi,2013,Uudenmaan vaalipiiri,2
Kemi,2007,Turun läänin eteläinen vaalipiiri,3
Kemi,2005,Helsingin kaupungin vaalipiiri,2
Kemi,2009,Oulun vaalipiiri,1
Kemi,2006,Kymen läänin vaalipiiri,1
Kemi,2010,Uudenmaan vaalipiiri,2
Kemi,2010,Vaasan vaalipiiri,1
Kemi,2006,Pohjois-Karjalan läänin vaalipiiri,1
Kemi,2008,Hämeen läänin eteläinen vaalipiiri,2
Kemi,2006,Varsinais-Suomen vaalipiiri,1
Kemi,2009,Keski-Suomen vaalipiiri,1
Kemi,2008,Helsingin vaalipiiri,3
Kemi,2007,Helsingin kaupungin vaalipiiri,3
Kemi,2006,Helsingin vaalipiiri,2
Kemi,2006,Turun läänin pohjoinen vaalipiiri,1
Kemi,2005,Kuopion vaalipiiri,1
Kemi,2010,Uudenmaan läänin vaalipiiri,1
Kemi,2004,Pohjois-Savon vaalipiiri,1
Kemi,2009,Kymen vaalipiiri,1
Kemi,2013,Oulun läänin vaalipiiri,1
Kemi,2009,Pohjois-Karjalan läänin vaalipiiri,1
Kemi,2011,Pohjois-Karjalan vaalipiiri,1
Kemi,2007,Hämeen läänin eteläinen vaalipiiri,4
Kemi,2005,Kymen läänin vaalipiiri,1
Kemi,2013,Vaasan vaalipiiri,2
Kemi,2008,Varsinais-Suomen vaalipiiri,1
Kemi,2013,Kuopion vaalipiiri,3
Kemi,2004,Oulun vaalipiiri,1
Kemi,2013,Kymen vaalipiiri,1
Kemi,2005,Keski-Suomen vaalipiiri,2
Kemi,2010,Oulun läänin vaalipiiri,1
Kemi,2013,Hämeen läänin eteläinen vaalipiiri,1
Kemi,2004,Pohjois-Karjalan läänin vaalipiiri,1
Kemi,2006,Turun läänin eteläinen vaalipiiri,1
Kemi,2011,Hämeen läänin pohjoinen vaalipiiri,4
Kemi,2007,Vaasan vaalipiiri,2
Kemi,2013,Keski-Suomen läänin vaalipiiri,1
Kemi,2009,Pirkanmaan vaalipiiri,1
Kemi,2013,Pirkanmaan vaalipiiri,1
Kemi,2005,Oulun läänin vaalipiiri,1
Kemi,2012,Kymen vaalipiiri,1
